CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,RANK_CO,FCLTY_NM,SEARCH_CO,FILE_NM,BASE_DE
"대전광역시",중구,30140,2,대전평생학습관,3870.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,3,대전학생교육문화원,2750.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,4,대전예술가의집,2520.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,5,대전중구문화원,1400.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,6,백화점세이,1120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,7,대전효문화진흥원,960.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,8,대전학생교육문화원 부설 산성도서관,860.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,9,한밭종합운동장,730.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,10,대전 믹스페이스,720.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,11,소극장 고도,400.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,12,한국족보박물관,390.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,13,소극장 커튼콜(구. 핫도그),340.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,14,앙트르뽀,300.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,15,아신아트컴퍼니,160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,16,드림아트홀,140.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,17,중구문화원,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,18,대전가톨릭문화회관,60.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,19,쏘울브릿지,23.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,20,상상아트홀 [대전],14.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대전광역시",중구,30140,21,소극장 마당 [대전],13.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",강서구,26440,1,부산강서도서관,2970.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",강서구,26440,2,강서문화원,1700.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",강서구,26440,3,성원아트홀,560.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",강서구,26440,4,록봉민속교육박물관,240.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,1,금정도서관,8860.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,2,금정문화회관,5505.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,3,크로체,2700.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,4,부산광역시립서동도서관,2370.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,5,전람회의그림,1280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,6,초록마술극장,370.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,7,부산대학교박물관,310.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,8,금정문화원,230.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,9,오륜대 한국순교자박물관,180.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,10,금사락,160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,11,범어사 성보박물관,130.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,12,셔우드아트홀,100.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,13,킴스아트필드미술관,40.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,14,NC소극장 [부산대],34.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",금정구,26410,15,꿈나래어린이극장,14.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",기장군,26710,1,정관도서관,7950.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",기장군,26710,2,기장도서관,3390.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",기장군,26710,3,정관박물관,1520.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",기장군,26710,4,정관어린이도서관,1190.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",기장군,26710,5,대라다목적도서관,580.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",기장군,26710,6,안데르센극장,370.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",기장군,26710,7,가마골소극장,180.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",기장군,26710,8,기장문화원,160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",기장군,26710,9,기장디지털도서관,70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,1,드림씨어터 [부산],34380.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,2,부산문화회관,33700.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,3,부산박물관,11020.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,4,국립일제강제동원역사관,6010.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,5,남구도서관,1800.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,6,부산예술회관,1590.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,7,유엔평화기념관,1410.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,7,초콜릿팩토리,1410.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,9,해바라기소극장 [부산],800.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,10,용천지랄소극장,750.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,11,대동골문화센터,450.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,12,하늘바람소극장,400.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,13,경성대학교 예노소극장,280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,14,경성대학교 콘서트홀,210.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,15,윤형빈소극장 [부산],190.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,16,나다소극장,170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,17,가람아트홀,160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,18,원곡예술관,120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,19,남구문화원,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,20,오방가르드,70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,20,클럽 노드(NODE),70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,22,바보소극장,56.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,23,경성대학교 미술관,50.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,24,경성대학교박물관,30.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,25,더 바이널 언더그라운드,29.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,26,부경대학교박물관,20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,27,에저또소극장 [부산],12.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,27,허둥극장(폐관),12.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",남구,26290,27,부산 축제소극장,12.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동구,26170,1,부산시민회관,7050.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동구,26170,2,부산국제여객터미널 (제2주차장 부지),4710.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동구,26170,3,동구도서관,2110.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동구,26170,4,동구문화원,190.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동구,26170,5,일터 소극장,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동구,26170,6,부산광역시립중앙도서관수정분관,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동구,26170,7,KB아트홀 [부산] (구. LIG아트홀 부산),13.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동래구,26260,1,부산해양자연사박물관,11850.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동래구,26260,2,부산광역시립명장도서관,3340.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동래구,26260,3,동래읍성도서관,2780.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동래구,26260,4,복천박물관,2600.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동래구,26260,5,안락누리도서관,2350.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동래구,26260,6,동래문화회관,1500.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동래구,26260,7,사직종합운동장,450.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동래구,26260,8,한국기독교선교박물관,160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동래구,26260,9,동래문화원,140.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",동래구,26260,10,열린아트홀,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,1,부산롯데호텔,20860.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,2,부산광역시립시민도서관,9530.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,3,부산광역시립부전도서관,8010.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,4,오시리아 관광단지,5360.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,5,클럽 블로썸,5100.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,6,부산광역시립중앙도서관분관부산영어도서관,3100.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,7,국립부산국악원,2160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,8,부산진구어린이청소년도서관,1190.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,9,한국차박물관,880.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,10,부산시민공원역사관,390.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,11,부산포민속박물관,350.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,12,부산오즈홀,330.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,13,부산진문화원,230.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,14,레미어린이극장 [부산],80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,15,동의대학교 박물관,60.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,16,예감뮤직하우스,50.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,17,AN아트홀 [서면],40.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",부산진구,26230,18,부산 춤 공간 Shin(신),10.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",북구,26320,1,화명도서관,7080.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",북구,26320,2,부산광역시립구포도서관,4800.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",북구,26320,3,금곡도서관,2670.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",북구,26320,4,화명생태공원,2250.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",북구,26320,5,부산북구디지털도서관,1810.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",북구,26320,6,북구문화빙상센터,270.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",북구,26320,7,맨발동무도서관,200.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",북구,26320,8,부산북구문화빙상센터,160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",북구,26320,9,낙동문화원,70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",북구,26320,10,부산광역시학생문화예술회관,25.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",북구,26320,11,창조문화활력센터 소극장 624,19.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사상구,26530,1,삼락생태공원,7160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사상구,26530,2,사상도서관,4910.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사상구,26530,3,다누림센터,2530.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사상구,26530,4,사상생활사박물관,870.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사상구,26530,5,사상문화원,370.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사상구,26530,6,동서대학교 소향아트홀,290.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사상구,26530,7,신라대학교 박물관,20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사하구,26380,1,부산현대미술관,42060.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사하구,26380,2,다대도서관,7460.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사하구,26380,3,을숙도문화회관,4760.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사하구,26380,4,부산광역시립사하도서관,1720.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",사하구,26380,5,사하문화원,500.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",서구,26140,1,부산광역시립구덕도서관,1890.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",서구,26140,2,임시수도기념관,740.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",서구,26140,3,서구문화원,720.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",서구,26140,4,동아대학교석당박물관,250.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",서구,26140,5,석당미술관,140.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,1,F1963,6190.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,2,수영구도서관,5790.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,3,KBS부산홀,3000.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,4,부산메트로홀 (구. AN아트홀 광안),1520.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,5,수영구도서관 망미분관,980.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,6,레몬트리소극장,410.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,7,수영문화원,220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,8,액터스소극장,150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,9,공간소극장,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,9,효로민락소극장,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,11,소극장 6번출구,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,11,청춘나비아트홀,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,13,엘레브,29.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,14,MBC 드림홀 [부산] (구. 삼주아트홀),20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,15,아트레볼루션 전용관,13.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",수영구,26500,16,디코소극장,12.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",연제구,26470,1,부산광역시립연산도서관,5150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",연제구,26470,2,연제도서관,3530.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",연제구,26470,3,한결아트홀,850.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",연제구,26470,4,부산 종합운동장,290.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",연제구,26470,5,연제문화원,150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",영도구,26200,1,태종대,36990.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",영도구,26200,2,국립해양박물관,11410.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",영도구,26200,3,영도도서관,3090.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",영도구,26200,4,동삼동패총전시관,280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",영도구,26200,5,영도문화예술회관,220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",영도구,26200,6,영도문화원,200.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",영도구,26200,7,영도어린이영어도서관,140.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",영도구,26200,8,한국해양대학교 박물관,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",영도구,26200,9,무대공감 소극장,60.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",중구,26110,1,부산영화체험박물관,7330.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",중구,26110,2,부산광역시립중앙도서관,5780.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",중구,26110,3,부산근대역사관,3450.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",중구,26110,4,BNK부산은행 조은극장,330.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",중구,26110,5,부산가톨릭센터,160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",중구,26110,6,한광미술관,20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",중구,26110,7,키다리소극장,16.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",중구,26110,8,부산민주공원 공연장,13.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",중구,26110,9,까페 노티스,10.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,1,벡스코 (BEXCO),63900.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,2,해운대그랜드호텔,27290.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,3,부산광역시립해운대도서관,18630.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,4,(재)영화의전당,17200.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,4,영화의전당,17200.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,6,해운대해수욕장,10010.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,7,롯데시네마 센텀시티관,8090.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,8,해운대문화회관,6500.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,9,부산 디자인센터,4490.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,10,고은사진미술관,3520.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,11,느티나무도서관,3490.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,12,방송통신위원회 부산시청자미디어센터,2790.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,13,부산광역시립반송도서관,2400.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,14,재송어린이도서관,1370.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,15,반여도서관,1040.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,16,살롱 샤콘느,870.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,17,소향씨어터,760.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,18,레디움아트센터,590.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,19,해운대문화원,220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,20,수아트홀,118.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,21,해운대도서관 우동분관,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,22,KNN씨어터,58.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,23,올림픽기념 국민생활관 [부산],18.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,24,부산광역시립미술관,17.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,25,(구)송정초등학교 야외운동장,15.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"부산광역시",해운대구,26350,26,신세계 문화홀 [센텀시티],14.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,1,코엑스,292700.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,2,국기원,97100.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,3,그랜드 인터컨티넨탈 서울 파르나스,38480.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,4,LG아트센터,26280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,5,국제예술대학교,25990.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,6,K현대미술관,13530.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,7,임피리얼 팰리스 서울,12560.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,8,백암아트홀,10590.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,9,예림당아트홀,9880.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,10,서울특별시교육청강남도서관,9430.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,11,라마다 서울호텔,8700.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,12,도곡정보문화도서관,8660.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,13,서울특별시교육청개포도서관,8130.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,14,일지아트홀,5990.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,15,강남구민회관,5400.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,16,윤당아트홀,4890.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,17,광야아트센터,4840.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,18,수서청소년수련관,4710.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,19,피규어뮤지엄W,4160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,20,광림아트센터,3960.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,21,플랫폼-엘 컨템포러리 아트센터,3940.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,22,클럽K 서울,3710.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,23,건설회관,3500.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,24,라움아트센터(소셜베뉴 라움),3480.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,25,슈피겐홀,3020.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,26,성암아트센터,2650.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,26,대치도서관,2650.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,28,역삼도서관,2620.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
